word_count,average_word_length,sentence_count,average_sentence_length,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,difficult_words,cefr_level,cefr_numeric
14,4.0,1,14.0,83.85357142857143,5.041428571428572,8.457142857142857,8.841846274778883,1,A2,1
40,4.425,1,40.0,37.22000000000003,18.005,22.0,18.243605946275583,8,B2,3
10,3.1,1,10.0,112.08500000000001,0.11000000000000121,4.0,3.1291,0,A1,0
26,4.769230769230769,1,26.0,50.29115384615386,12.703846153846158,18.092307692307692,15.903189008614273,7,B2,3
27,4.185185185185185,1,27.0,63.49666666666667,11.110370370370372,12.281481481481482,11.20814326018867,4,B1,2
19,5.0,1,19.0,58.42368421052632,9.830526315789477,9.705263157894738,8.841846274778883,7,B1,2
18,4.333333333333333,1,18.0,66.36500000000001,8.474444444444444,9.422222222222222,11.20814326018867,2,B1,2
23,4.043478260869565,1,23.0,60.634285714285724,10.019047619047623,10.304761904761905,8.841846274778883,5,B2,3
35,3.6857142857142855,1,35.0,55.38625000000003,13.48375,16.55,13.023866798666859,6,B2,3
13,4.076923076923077,1,13.0,77.81071428571428,5.884285714285717,5.6000000000000005,3.1291,1,A2,1
28,3.5714285714285716,1,28.0,69.76333333333335,10.236296296296299,12.281481481481482,8.841846274778883,4,B1,2
22,3.727272727272727,1,22.0,57.605000000000004,10.690000000000001,10.618181818181819,13.023866798666859,4,A2,1
15,3.8,1,15.0,95.73000000000002,3.633333333333333,6.0,3.1291,1,B1,2
23,5.391304347826087,1,23.0,29.003043478260906,14.927826086956525,19.63478260869565,18.243605946275583,7,B2,3
9,4.666666666666667,1,9.0,71.81500000000001,5.230000000000004,8.200000000000001,11.20814326018867,1,A2,1
25,4.2,1,25.0,66.56038461538463,10.434615384615388,13.476923076923079,11.20814326018867,4,B2,3
19,4.473684210526316,1,19.0,53.97105263157897,10.451578947368422,13.915789473684212,13.023866798666859,4,B1,2
14,3.7857142857142856,1,14.0,77.81071428571428,5.884285714285717,8.457142857142857,8.841846274778883,4,A2,1
6,4.166666666666667,1,6.0,73.84500000000001,4.450000000000003,9.066666666666668,8.841846274778883,2,B1,2
44,5.090909090909091,1,44.0,15.147857142857163,21.580476190476194,24.41904761904762,19.287186520377343,15,B2,3
46,4.391304347826087,1,46.0,27.680000000000035,20.57777777777778,23.333333333333336,18.243605946275583,8,B2,3
24,4.25,1,24.0,65.78565217391306,9.79739130434783,9.200000000000001,8.841846274778883,3,B2,3
46,4.6521739130434785,1,46.0,19.56674418604652,21.21255813953488,23.711627906976744,19.287186520377343,11,B2,3
20,4.7,1,20.0,63.86500000000004,9.32,8.0,11.20814326018867,2,B1,2
9,3.6666666666666665,1,9.0,103.70000000000002,1.0311111111111124,3.6,3.1291,0,A2,1
5,4.0,1,5.0,54.72500000000002,6.620000000000001,11.600000000000001,8.841846274778883,1,A2,1
17,5.764705882352941,1,17.0,25.35647058823531,13.945882352941176,16.211764705882356,15.903189008614273,5,B2,3
12,4.333333333333333,1,12.0,74.805,5.806666666666668,11.466666666666669,11.20814326018867,3,B2,3
13,4.846153846153846,1,13.0,56.97846153846157,8.541538461538462,11.353846153846156,13.023866798666859,4,A2,1
14,4.285714285714286,1,14.0,77.81071428571428,5.884285714285717,5.6000000000000005,3.1291,3,B1,2
13,4.230769230769231,1,13.0,102.53230769230771,2.187692307692309,5.2,3.1291,1,B2,3
8,3.125,1,8.0,82.39000000000001,3.7550000000000026,8.200000000000001,8.841846274778883,2,A2,1
15,4.066666666666666,2,7.5,86.42250000000001,3.068333333333335,3.0,3.1291,5,B1,2
10,4.8,1,10.0,69.78500000000001,6.010000000000002,8.0,8.841846274778883,2,B1,2
7,5.0,1,7.0,54.70142857142861,7.368571428571428,14.228571428571428,11.20814326018867,2,B2,3
6,3.6666666666666665,1,6.0,102.045,0.5166666666666693,2.4000000000000004,3.1291,0,A2,1
19,3.789473684210526,1,19.0,75.76500000000001,7.163333333333334,9.422222222222222,8.841846274778883,2,B2,3
7,5.571428571428571,1,7.0,18.44428571428574,12.425714285714289,14.228571428571428,11.20814326018867,3,B2,3
7,3.857142857142857,1,7.0,103.04428571428575,0.6257142857142846,2.8000000000000003,3.1291,0,A1,0
7,3.7142857142857144,1,7.0,103.04428571428575,0.6257142857142846,2.8000000000000003,3.1291,1,A2,1
7,4.0,1,7.0,103.04428571428575,0.6257142857142846,2.8000000000000003,3.1291,1,A2,1
10,3.5,1,10.0,81.85500000000002,4.823333333333334,8.133333333333335,8.841846274778883,3,B1,2
8,5.0,2,4.0,75.87500000000001,3.6700000000000017,1.6,3.1291,3,A2,1
9,3.4444444444444446,1,9.0,103.70000000000002,1.0311111111111124,3.6,3.1291,1,A2,1
11,5.909090909090909,1,11.0,11.088181818181852,14.445454545454545,15.30909090909091,14.554592549557764,4,A2,1
6,3.8333333333333335,1,6.0,102.045,0.5166666666666693,2.4000000000000004,3.1291,1,A2,1
8,5.875,1,8.0,50.66500000000002,8.180000000000003,13.200000000000001,11.20814326018867,4,A2,1
11,5.0,1,11.0,44.405,9.55,12.0,11.20814326018867,4,A2,1
11,3.1818181818181817,1,11.0,111.07000000000002,0.5,4.4,3.1291,0,C1,4
8,4.75,1,8.0,61.24000000000001,6.705000000000002,8.200000000000001,8.841846274778883,1,B2,3
5,4.4,1,5.0,66.40000000000003,5.240000000000002,2.0,3.1291,2,A1,0
9,3.888888888888889,1,9.0,75.50000000000003,4.964444444444446,8.044444444444444,8.841846274778883,1,B2,3
7,6.0,1,7.0,30.53000000000003,10.740000000000002,8.514285714285714,11.20814326018867,3,A2,1
11,5.454545454545454,1,11.0,19.100000000000023,12.831111111111113,8.044444444444444,8.841846274778883,1,B1,2
12,3.9166666666666665,1,12.0,53.655,8.756666666666668,11.466666666666669,13.023866798666859,3,A2,1
7,4.714285714285714,1,7.0,78.87285714285717,3.997142857142858,8.514285714285714,8.841846274778883,2,A2,1
11,3.6363636363636362,1,11.0,95.165,2.4700000000000024,8.0,8.841846274778883,1,B2,3
10,4.5,1,10.0,78.24500000000002,4.830000000000002,8.0,8.841846274778883,3,A2,1
7,5.0,1,7.0,78.87285714285717,3.997142857142858,2.8000000000000003,8.841846274778883,1,A2,1
14,5.571428571428571,1,14.0,41.553571428571445,10.941428571428574,11.314285714285715,11.20814326018867,5,A2,1
12,3.1666666666666665,1,12.0,95.955,2.8566666666666656,8.133333333333335,8.841846274778883,1,A2,1
22,3.8636363636363638,1,22.0,57.605000000000004,10.690000000000001,8.8,3.1291,11,C2,5
16,5.1875,2,8.0,55.952500000000015,7.442500000000003,10.700000000000001,10.125756701596842,3,B1,2
6,3.8333333333333335,1,6.0,102.045,0.5166666666666693,2.4000000000000004,3.1291,0,A2,1
17,3.6470588235294117,2,8.5,97.7025,1.495000000000001,3.0,3.1291,1,B1,2
18,3.611111111111111,1,18.0,90.05058823529413,4.92235294117647,6.800000000000001,3.1291,1,A2,1
6,4.5,1,6.0,102.045,0.5166666666666693,2.4000000000000004,3.1291,0,A2,1
34,4.176470588235294,1,34.0,45.158181818181845,15.15878787878788,16.83636363636364,13.023866798666859,7,B2,3
23,3.9565217391304346,1,23.0,53.759545454545474,11.22636363636364,12.436363636363637,11.20814326018867,4,B2,3
23,3.3043478260869565,1,23.0,84.17695652173914,7.232173913043479,10.93913043478261,8.841846274778883,3,A2,1
26,3.769230769230769,1,26.0,69.67500000000004,9.503333333333334,11.266666666666667,8.841846274778883,3,B1,2
19,4.526315789473684,1,19.0,35.309411764705914,12.55764705882353,16.211764705882356,15.903189008614273,4,B1,2
6,6.166666666666667,1,6.0,59.745000000000005,6.416666666666668,9.066666666666668,8.841846274778883,1,A2,1
39,4.410256410256411,1,39.0,50.270263157894775,15.687894736842104,18.357894736842105,13.023866798666859,9,B1,2
20,3.8,1,20.0,76.2342105263158,7.346315789473689,9.705263157894738,8.841846274778883,2,A2,1
34,3.764705882352941,1,34.0,55.28714285714287,14.242857142857144,16.28571428571429,13.023866798666859,7,B1,2
20,3.85,1,20.0,76.82043478260871,8.25826086956522,12.678260869565218,11.20814326018867,4,B1,2
17,3.8823529411764706,1,17.0,75.12117647058825,7.004705882352944,9.15294117647059,8.841846274778883,2,A2,1
12,4.833333333333333,1,12.0,49.54272727272729,9.081818181818182,11.672727272727274,11.20814326018867,3,A2,1
24,4.166666666666667,1,24.0,57.605000000000004,10.690000000000001,14.254545454545458,13.023866798666859,7,A2,1
6,4.833333333333333,1,6.0,73.84500000000001,4.450000000000003,2.4000000000000004,3.1291,2,A1,0
25,7.32,1,25.0,-8.278076923076895,20.873076923076926,25.784615384615382,21.19438992294339,15,B2,3
9,4.444444444444445,1,9.0,71.81500000000001,5.230000000000004,8.200000000000001,8.841846274778883,3,A2,1
23,4.260869565217392,1,23.0,59.10000000000004,10.978333333333332,11.266666666666667,11.20814326018867,5,B1,2
13,4.846153846153846,1,13.0,56.97846153846157,8.541538461538462,11.353846153846156,13.023866798666859,3,B1,2
24,4.333333333333333,1,24.0,58.429130434782635,10.823478260869567,14.417391304347825,13.023866798666859,5,A2,1
16,4.6875,1,16.0,56.25000000000003,9.140000000000004,11.333333333333336,11.20814326018867,2,B1,2
26,4.1923076923076925,1,26.0,49.48400000000001,12.568000000000001,19.6,17.122413403193683,5,B1,2
20,3.4,1,20.0,76.2342105263158,7.346315789473689,9.705263157894738,8.841846274778883,1,B1,2
19,4.894736842105263,1,19.0,36.1605263157895,12.935789473684213,16.02105263157895,14.554592549557764,5,B1,2
28,3.9285714285714284,1,28.0,57.23000000000002,11.984444444444446,13.762962962962963,11.20814326018867,8,B1,2
21,4.476190476190476,1,21.0,59.636000000000024,11.152000000000001,13.200000000000001,11.20814326018867,5,B2,3
7,6.428571428571429,1,7.0,42.61571428571432,9.054285714285715,19.942857142857143,13.023866798666859,3,B2,3
21,4.380952380952381,1,21.0,53.97105263157897,10.451578947368422,13.915789473684212,14.554592549557764,4,A2,1
19,4.157894736842105,1,19.0,61.665000000000006,9.130000000000003,9.422222222222222,11.20814326018867,5,A2,1
26,4.269230769230769,1,26.0,45.00000000000003,12.945,17.933333333333334,15.903189008614273,7,B1,2
16,5.25,1,16.0,39.33000000000001,11.500000000000004,16.666666666666668,15.903189008614273,4,B1,2
17,3.3529411764705883,1,17.0,90.13250000000001,4.662500000000001,6.4,3.1291,0,A2,1
15,5.066666666666666,1,15.0,30.947692307692336,12.172307692307694,11.353846153846156,13.023866798666859,6,B1,2
15,5.0,1,15.0,56.25000000000003,9.140000000000004,8.666666666666668,11.20814326018867,3,A2,1
15,3.933333333333333,1,15.0,83.85357142857143,5.041428571428572,8.457142857142857,8.841846274778883,3,A2,1
8,3.875,1,8.0,103.70000000000002,1.0311111111111124,3.6,3.1291,1,A2,1
28,3.857142857142857,2,14.0,92.86583333333337,3.6601851851851883,6.881481481481481,7.168621630094336,2,B1,2
8,5.125,1,8.0,71.81500000000001,5.230000000000004,3.2,8.841846274778883,1,A2,1
18,4.166666666666667,1,18.0,75.76500000000001,7.163333333333334,7.2,8.841846274778883,2,A2,1
13,4.076923076923077,1,13.0,67.75500000000001,6.790000000000003,8.133333333333335,11.20814326018867,2,C1,4
21,3.9523809523809526,1,21.0,71.06500000000001,7.818888888888889,9.422222222222222,8.841846274778883,4,B2,3
8,5.75,1,8.0,18.940000000000026,12.605000000000004,13.200000000000001,11.20814326018867,3,A2,1
15,3.7333333333333334,2,7.5,103.04428571428575,0.6257142857142846,5.6571428571428575,7.168621630094336,1,B2,3
15,3.6,1,15.0,71.76785714285715,6.727142857142859,8.457142857142857,8.841846274778883,2,B2,3
25,4.0,1,25.0,52.86800000000002,12.096,14.8,13.023866798666859,5,B2,3
17,4.0588235294117645,1,17.0,84.845,5.400000000000002,8.9,8.841846274778883,2,B2,3
11,4.181818181818182,1,11.0,80.30636363636367,4.790909090909089,8.036363636363637,8.841846274778883,3,B2,3
15,4.266666666666667,1,15.0,56.97846153846157,8.541538461538462,8.276923076923078,11.20814326018867,3,B2,3
11,5.545454545454546,1,11.0,49.54272727272729,9.081818181818182,4.4,11.20814326018867,3,B1,2
20,4.05,1,20.0,63.86500000000004,9.32,8.0,8.841846274778883,2,B1,2
8,4.875,1,8.0,66.10000000000002,6.2755555555555596,12.488888888888889,11.20814326018867,2,A2,1
35,4.485714285714286,1,35.0,37.46727272727276,16.231515151515154,18.04848484848485,14.554592549557764,11,C1,4
34,4.470588235294118,1,34.0,37.960294117647095,16.411176470588234,17.129411764705885,14.554592549557764,9,C1,4
14,4.357142857142857,1,14.0,63.486153846153854,7.633846153846157,5.2,11.20814326018867,1,B1,2
37,4.405405405405405,1,37.0,41.36500000000002,16.930000000000003,17.30526315789474,13.023866798666859,7,B1,2
17,4.352941176470588,1,17.0,56.965,9.785555555555558,11.644444444444446,11.20814326018867,4,B1,2
10,4.4,1,10.0,78.24500000000002,4.830000000000002,8.0,8.841846274778883,3,B1,2
21,3.4761904761904763,1,21.0,89.24500000000003,5.780000000000001,10.0,8.841846274778883,2,B1,2
28,3.9285714285714284,1,28.0,63.600714285714304,11.344285714285714,14.057142857142859,13.023866798666859,2,B1,2
37,4.945945945945946,1,37.0,27.517837837837845,18.612972972972972,22.36756756756757,18.243605946275583,12,B2,3
16,3.9375,1,16.0,79.5575,6.137499999999999,8.9,8.841846274778883,2,B2,3
26,4.038461538461538,1,26.0,60.05269230769234,11.342307692307696,13.476923076923079,11.20814326018867,5,B1,2
15,4.933333333333334,1,15.0,50.610000000000014,9.92666666666667,14.0,13.023866798666859,5,B1,2
12,4.833333333333333,1,12.0,53.655,8.756666666666668,8.133333333333335,11.20814326018867,4,B2,3
21,4.761904761904762,1,21.0,38.48500000000004,12.860000000000003,14.0,13.023866798666859,6,C1,4
11,4.090909090909091,1,11.0,64.9245454545455,6.936363636363637,8.036363636363637,11.20814326018867,3,B2,3
14,4.285714285714286,1,14.0,77.81071428571428,5.884285714285717,8.457142857142857,8.841846274778883,2,A2,1
16,4.375,1,16.0,58.4075,9.087500000000002,11.4,11.20814326018867,3,B1,2
20,4.7,1,20.0,51.17500000000004,11.090000000000003,16.0,14.554592549557764,4,B1,2
18,5.0,1,18.0,52.265000000000015,10.441111111111113,13.866666666666669,13.023866798666859,6,B1,2
9,5.222222222222222,1,9.0,56.70000000000002,7.58666666666667,12.488888888888889,11.20814326018867,2,B2,3
18,3.6666666666666665,1,18.0,85.07411764705884,5.616470588235295,6.800000000000001,3.1291,3,A2,1
30,3.3333333333333335,1,30.0,74.86500000000002,10.27,13.333333333333336,8.841846274778883,4,B2,3
28,5.25,1,28.0,16.496666666666698,17.665925925925922,19.68888888888889,19.287186520377343,9,C1,4
28,4.821428571428571,1,28.0,42.4507142857143,14.294285714285717,15.485714285714288,14.554592549557764,9,B1,2
16,4.5,1,16.0,63.69500000000001,8.350000000000005,11.4,13.023866798666859,3,B2,3
15,3.3333333333333335,1,15.0,95.42,3.9250000000000007,6.4,3.1291,2,A2,1
26,4.0,1,26.0,69.8142307692308,9.98076923076923,10.4,11.20814326018867,4,B2,3
7,3.4285714285714284,1,7.0,59.745000000000005,6.416666666666668,9.066666666666668,8.841846274778883,3,B1,2
10,3.1,1,10.0,95.165,2.4700000000000024,8.0,8.841846274778883,1,A2,1
23,3.391304347826087,1,23.0,84.52318181818181,6.935454545454547,10.618181818181819,8.841846274778883,2,B1,2
20,3.1,1,20.0,85.13947368421054,6.104210526315793,7.6000000000000005,3.1291,0,A2,1
8,4.875,1,8.0,61.24000000000001,6.705000000000002,3.2,8.841846274778883,1,A2,1
17,5.352941176470588,1,17.0,16.107500000000016,14.9875,16.400000000000002,14.554592549557764,6,B2,3
21,3.857142857142857,1,21.0,60.634285714285724,10.019047619047623,10.304761904761905,14.554592549557764,1,B1,2
10,4.1,1,10.0,66.10000000000002,6.2755555555555596,12.488888888888889,11.20814326018867,2,B1,2
19,4.105263157894737,1,19.0,67.32894736842107,8.588421052631581,9.705263157894738,11.20814326018867,3,B2,3
24,4.291666666666667,1,24.0,73.20000000000002,9.011666666666667,9.600000000000001,3.1291,3,B1,2
17,4.470588235294118,1,17.0,47.83250000000001,10.562500000000004,16.400000000000002,14.554592549557764,4,A2,1
13,4.461538461538462,1,13.0,89.51692307692309,4.003076923076925,5.2,3.1291,1,B1,2
8,3.625,1,8.0,92.965,2.280000000000001,8.200000000000001,8.841846274778883,1,A2,1
30,3.966666666666667,1,30.0,63.020000000000024,10.68,11.600000000000001,13.023866798666859,3,B1,2
16,3.9375,1,16.0,79.5575,6.137499999999999,8.9,11.20814326018867,1,A2,1
8,4.5,1,8.0,42.61571428571432,9.054285714285715,14.228571428571428,11.20814326018867,2,A2,1
22,3.1818181818181817,1,22.0,84.52318181818181,6.935454545454547,10.618181818181819,8.841846274778883,3,A2,1
10,2.8,1,10.0,103.70000000000002,1.0311111111111124,3.6,3.1291,0,A2,1
16,3.625,1,16.0,90.09000000000002,4.420000000000002,6.0,8.841846274778883,0,A2,1
10,3.9,1,10.0,95.165,2.4700000000000024,4.0,3.1291,0,A2,1
9,5.222222222222222,1,9.0,56.70000000000002,7.58666666666667,8.044444444444444,8.841846274778883,2,A2,1
24,3.7083333333333335,1,24.0,80.49869565217392,7.745217391304351,10.93913043478261,8.841846274778883,1,B1,2
19,4.7894736842105265,1,19.0,62.87631578947371,9.209473684210526,11.810526315789474,11.20814326018867,4,B1,2
15,3.8,1,15.0,84.45000000000003,5.206666666666667,8.666666666666668,8.841846274778883,1,A2,1
13,3.3846153846153846,1,13.0,96.02461538461542,3.0953846153846136,5.2,3.1291,0,A2,1
8,3.75,1,8.0,82.39000000000001,3.7550000000000026,8.200000000000001,8.841846274778883,1,A2,1
12,3.8333333333333335,1,12.0,80.30636363636367,4.790909090909089,4.4,11.20814326018867,0,A1,0
7,5.285714285714286,1,7.0,6.35857142857148,14.111428571428572,19.942857142857143,13.023866798666859,3,A2,1
17,3.411764705882353,1,17.0,100.00352941176472,3.5341176470588245,6.800000000000001,3.1291,0,B2,3
9,3.2222222222222223,1,9.0,113.10000000000002,-0.27999999999999936,3.6,3.1291,0,B1,2
20,4.1,1,20.0,66.36500000000001,8.474444444444444,9.422222222222222,11.20814326018867,1,A2,1
23,3.608695652173913,1,23.0,80.49869565217392,7.745217391304351,9.200000000000001,3.1291,0,B1,2
7,4.428571428571429,1,7.0,78.87285714285717,3.997142857142858,2.8000000000000003,3.1291,0,A2,1
11,3.6363636363636362,1,11.0,87.99727272727276,3.7181818181818187,4.4,3.1291,0,A2,1
6,4.0,1,6.0,87.94500000000002,2.4833333333333343,2.4000000000000004,3.1291,1,B1,2
15,3.3333333333333335,1,15.0,95.73000000000002,3.633333333333333,6.0,3.1291,2,B1,2
11,3.3636363636363638,1,11.0,111.07000000000002,0.5,4.4,3.1291,0,A2,1
16,4.0,1,16.0,63.69500000000001,8.350000000000005,8.9,8.841846274778883,3,A2,1
13,3.923076923076923,1,13.0,96.02461538461542,3.0953846153846136,5.2,3.1291,0,A2,1
12,3.9166666666666665,1,12.0,88.905,3.84,4.800000000000001,3.1291,1,A2,1
23,3.5652173913043477,1,23.0,88.83428571428574,6.085714285714285,8.4,3.1291,0,B2,3
13,4.6923076923076925,1,13.0,76.50153846153849,5.818461538461541,8.276923076923078,8.841846274778883,4,A2,1
12,4.833333333333333,1,12.0,63.486153846153854,7.633846153846157,8.276923076923078,8.841846274778883,3,B1,2
8,5.125,1,8.0,6.35857142857148,14.111428571428572,25.65714285714286,14.554592549557764,4,C1,4
14,4.357142857142857,1,14.0,71.76785714285715,6.727142857142859,11.314285714285715,11.20814326018867,3,C1,4
8,4.375,1,8.0,71.81500000000001,5.230000000000004,8.200000000000001,8.841846274778883,2,A1,0
13,3.769230769230769,1,13.0,95.93928571428573,3.355714285714285,5.6000000000000005,3.1291,2,A2,1
13,4.230769230769231,1,13.0,76.50153846153849,5.818461538461541,5.2,3.1291,1,B1,2
7,4.857142857142857,1,7.0,90.95857142857145,2.3114285714285714,2.8000000000000003,3.1291,1,A2,1
10,4.5,1,10.0,61.32500000000002,7.190000000000001,12.0,11.20814326018867,4,A2,1
11,5.545454545454546,1,11.0,49.54272727272729,9.081818181818182,8.036363636363637,8.841846274778883,5,A2,1
12,4.333333333333333,1,12.0,74.805,5.806666666666668,8.133333333333335,8.841846274778883,4,A2,1
7,4.285714285714286,1,7.0,82.39000000000001,3.7550000000000026,8.200000000000001,8.841846274778883,2,A2,1
8,3.875,1,8.0,71.81500000000001,5.230000000000004,3.2,3.1291,4,A2,1
13,4.538461538461538,1,13.0,78.81000000000003,5.993333333333336,6.0,3.1291,4,A2,1
13,4.615384615384615,1,13.0,76.50153846153849,5.818461538461541,5.2,3.1291,4,A2,1
16,4.25,1,16.0,61.890000000000015,8.353333333333339,8.666666666666668,8.841846274778883,4,B1,2
14,5.5,1,14.0,35.5107142857143,11.784285714285716,14.171428571428573,13.023866798666859,7,A2,1
7,6.142857142857143,1,7.0,18.44428571428574,12.425714285714289,14.228571428571428,11.20814326018867,3,A2,1
11,5.545454545454546,1,11.0,46.60500000000002,9.740000000000002,14.8,13.023866798666859,3,A2,1
11,4.7272727272727275,1,11.0,87.99727272727276,3.7181818181818187,4.4,3.1291,2,B1,2
23,4.217391304347826,1,23.0,72.9868181818182,8.544545454545453,12.436363636363637,11.20814326018867,4,B1,2
6,7.0,1,6.0,-52.039999999999964,21.76000000000001,26.0,13.023866798666859,3,A2,1
9,5.666666666666667,1,9.0,61.32500000000002,7.190000000000001,8.0,8.841846274778883,4,C1,4
9,4.444444444444445,1,9.0,84.90000000000003,3.653333333333336,3.6,3.1291,3,A2,1
10,6.5,1,10.0,44.405,9.55,8.0,8.841846274778883,5,B1,2
18,4.666666666666667,1,18.0,52.265000000000015,10.441111111111113,11.644444444444446,11.20814326018867,6,B2,3
7,5.857142857142857,1,7.0,42.61571428571432,9.054285714285715,8.514285714285714,8.841846274778883,3,A2,1
11,5.2727272727272725,1,11.0,69.99384615384618,6.726153846153846,11.353846153846156,11.20814326018867,3,A2,1
11,4.545454545454546,1,11.0,72.61545454545457,5.863636363636363,11.672727272727274,11.20814326018867,3,A2,1
7,6.714285714285714,1,7.0,45.64500000000001,8.383333333333333,9.066666666666668,8.841846274778883,4,B2,3
7,6.571428571428571,1,7.0,42.61571428571432,9.054285714285715,14.228571428571428,11.20814326018867,4,B1,2
12,3.9166666666666665,1,12.0,60.70500000000001,7.773333333333333,8.133333333333335,8.841846274778883,5,A2,1
9,3.6666666666666665,1,9.0,94.30000000000001,2.342222222222226,3.6,3.1291,0,A2,1
9,4.333333333333333,1,9.0,66.10000000000002,6.2755555555555596,12.488888888888889,11.20814326018867,2,A2,1
22,3.8181818181818183,1,22.0,76.74857142857144,7.771428571428572,12.20952380952381,11.20814326018867,2,B1,2
8,3.0,1,8.0,114.11500000000001,-0.6699999999999982,3.2,3.1291,0,A1,0
22,4.818181818181818,1,22.0,49.91409090909093,11.762727272727272,12.436363636363637,13.023866798666859,7,B2,3
26,4.961538461538462,1,26.0,32.163333333333355,15.480740740740742,16.725925925925928,14.554592549557764,9,B2,3
24,6.583333333333333,1,24.0,2.7000000000000455,18.845000000000002,21.26666666666667,19.287186520377343,10,B2,3
9,3.888888888888889,1,9.0,84.90000000000003,3.653333333333336,3.6,3.1291,2,B1,2
20,5.2,1,20.0,38.48500000000004,12.860000000000003,20.0,18.243605946275583,6,A2,1
27,4.222222222222222,1,27.0,57.23000000000002,11.984444444444446,15.244444444444447,13.023866798666859,6,B1,2
8,5.75,1,8.0,40.09,9.655000000000001,13.200000000000001,11.20814326018867,3,B1,2
5,3.2,1,5.0,97.025,0.7199999999999989,1.6,3.1291,1,A1,0
22,4.454545454545454,1,22.0,46.06863636363636,12.29909090909091,16.072727272727274,14.554592549557764,8,B2,3
18,4.833333333333333,1,18.0,47.565,11.096666666666668,11.644444444444446,11.20814326018867,8,B1,2
15,7.6,1,15.0,-17.069999999999993,19.36666666666667,19.333333333333336,15.903189008614273,10,B2,3
13,4.6923076923076925,1,13.0,69.99384615384618,6.726153846153846,11.353846153846156,11.20814326018867,3,B2,3
10,6.2,1,10.0,9.700000000000017,14.142222222222227,16.933333333333334,13.023866798666859,5,B2,3
8,4.625,1,8.0,71.81500000000001,5.230000000000004,8.200000000000001,8.841846274778883,1,A2,1
3,3.3333333333333335,1,3.0,97.025,0.7199999999999989,1.6,3.1291,0,A1,0
22,4.636363636363637,1,22.0,56.6057142857143,10.580952380952379,10.304761904761905,8.841846274778883,8,B2,3
5,4.8,1,5.0,75.87500000000001,3.6700000000000017,1.6,3.1291,2,A2,1
34,4.794117647058823,1,34.0,43.395000000000024,16.150000000000002,19.955555555555556,15.903189008614273,7,B2,3
18,4.666666666666667,1,18.0,50.2388235294118,10.47529411764706,11.505882352941178,11.20814326018867,3,B2,3
7,4.571428571428571,1,7.0,71.81500000000001,5.230000000000004,3.2,8.841846274778883,1,A2,1
6,3.8333333333333335,1,6.0,102.045,0.5166666666666693,2.4000000000000004,3.1291,0,A1,0
10,4.4,1,10.0,56.70000000000002,7.58666666666667,8.044444444444444,8.841846274778883,3,A2,1
7,5.285714285714286,1,7.0,66.7871428571429,5.682857142857145,8.514285714285714,8.841846274778883,1,A2,1
12,4.583333333333333,1,12.0,81.85500000000002,4.823333333333334,8.133333333333335,8.841846274778883,3,A1,0
3,5.0,1,3.0,62.79000000000002,5.246666666666666,14.533333333333335,8.841846274778883,1,A1,0
9,5.444444444444445,1,9.0,37.900000000000034,10.208888888888893,16.933333333333334,13.023866798666859,4,B1,2
22,4.318181818181818,1,22.0,57.605000000000004,10.690000000000001,14.254545454545458,13.023866798666859,6,B2,3
18,4.555555555555555,1,18.0,58.42368421052632,9.830526315789477,13.915789473684212,13.023866798666859,5,B2,3
5,4.8,1,5.0,66.40000000000003,5.240000000000002,2.0,8.841846274778883,1,A2,1
16,3.6875,1,16.0,78.81000000000003,5.993333333333336,6.0,8.841846274778883,1,A2,1
5,3.6,1,5.0,97.025,0.7199999999999989,1.6,3.1291,0,A1,0
25,5.0,1,25.0,35.29666666666668,15.043703703703706,15.244444444444447,14.554592549557764,6,C2,5
10,3.9,1,10.0,78.24500000000002,4.830000000000002,4.0,8.841846274778883,2,A2,1
23,4.565217391304348,2,11.5,68.74642857142858,7.1485714285714295,11.314285714285715,11.20814326018867,4,B2,3
15,6.133333333333334,1,15.0,11.130000000000024,15.433333333333337,22.0,17.122413403193683,9,B2,3
34,4.264705882352941,2,17.0,63.03110465116282,9.808953488372094,12.32093023255814,11.20814326018867,11,C1,4
31,5.67741935483871,3,10.333333333333334,62.05047619047622,7.502857142857145,8.095238095238095,8.841846274778883,13,C1,4
12,4.833333333333333,1,12.0,74.805,5.806666666666668,8.133333333333335,8.841846274778883,3,B1,2
12,4.0,2,6.0,84.9157142857143,3.1542857142857166,5.6571428571428575,7.168621630094336,3,B1,2
21,4.904761904761905,1,21.0,49.48400000000001,12.568000000000001,18.0,15.903189008614273,6,B2,3
24,4.625,1,24.0,62.62500000000003,10.486666666666668,14.600000000000001,13.023866798666859,5,B2,3
9,3.888888888888889,1,9.0,84.90000000000003,3.653333333333336,3.6,3.1291,2,A2,1
10,5.4,2,5.0,-4.532499999999999,15.009444444444448,19.57777777777778,11.20814326018867,5,B1,2
4,4.0,2,2.0,97.025,0.7199999999999989,1.6,3.1291,1,B2,3
19,5.2105263157894735,1,19.0,45.06578947368425,11.693684210526317,13.915789473684212,13.023866798666859,9,B2,3
28,5.178571428571429,1,28.0,24.105000000000018,17.350000000000005,22.66666666666667,19.287186520377343,12,B2,3
15,4.666666666666667,3,5.0,81.64803921568628,3.278823529411767,6.972549019607844,7.793537801064561,2,B2,3
32,4.34375,1,32.0,65.96125000000002,12.008750000000003,12.8,3.1291,6,B2,3
