word,fre,log_frequency,len,pos,difficult_ug,lexical_difficulty
unlike,7,2.0794415416798357,6,IN,0.0,0.0
unseen,1,0.6931471805599453,6,JJ,0.0,0.0
uphold,1,0.6931471805599453,6,JJ,0.0,0.0
upkeep,2,1.0986122886681096,6,JJ,0.0,0.0
urgent,1,0.6931471805599453,6,NN,0.0,0.0
useful,3,1.3862943611198906,6,JJ,0.0,0.0
values,6,1.9459101490553132,6,NNS,0.0,0.0
vanity,1,0.6931471805599453,6,NN,0.0,0.0
vcr[s],1,0.6931471805599453,6,VBP,0.0,0.0
victim,1,0.6931471805599453,6,NN,0.0,0.0
victor,19,2.995732273553991,6,NN,0.0,0.0
visits,1,0.6931471805599453,6,NNS,0.0,0.0
visual,6,1.9459101490553132,6,JJ,0.0,0.0
voices,2,1.0986122886681096,6,NNS,0.0,0.0
waited,2,1.0986122886681096,6,VBD,0.0,0.0
waking,1,0.6931471805599453,6,VBG,0.0,0.0
walked,2,1.0986122886681096,6,JJ,0.0,0.0
walter,2,1.0986122886681096,6,NN,0.0,0.0
walton,5,1.791759469228055,6,NN,0.0,0.0
wanted,5,1.791759469228055,6,VBD,0.0,0.0
warned,2,1.0986122886681096,6,VBD,0.0,0.0
watery,1,0.6931471805599453,6,NN,0.0,0.0
wealth,3,1.3862943611198906,6,NN,0.0,0.0
weapon,2,1.0986122886681096,6,NN,0.0,0.0
welded,1,0.6931471805599453,6,VBD,0.0,0.0
whites,2,1.0986122886681096,6,NNS,0.0,0.0
wilder,1,0.6931471805599453,6,VBP,0.0,0.0
wildly,1,0.6931471805599453,6,RB,0.0,0.0
winter,1,0.6931471805599453,6,JJ,0.0,0.0
wished,2,1.0986122886681096,6,VBD,0.0,0.0
wishes,2,1.0986122886681096,6,NNS,0.0,0.0
within,12,2.5649493574615367,6,IN,0.0,0.0
wonder,3,1.3862943611198906,6,NN,0.0,0.0
wooded,1,0.6931471805599453,6,VBD,0.0,0.0
worked,6,1.9459101490553132,6,JJ,0.0,0.0
worlds,2,1.0986122886681096,6,NNS,0.0,0.0
writer,31,3.4657359027997265,6,NN,0.0,0.0
writes,1,0.6931471805599453,6,NNS,0.0,0.0
yellow,1,0.6931471805599453,6,JJ,0.0,0.0
ability,5,1.791759469228055,7,NN,0.0,0.0
absence,4,1.6094379124341003,7,JJ,0.0,0.0
acquire,5,1.791759469228055,7,VB,0.0,0.0
actions,5,1.791759469228055,7,NNS,0.0,0.0
address,1,0.6931471805599453,7,RB,0.0,0.0
advises,2,1.0986122886681096,7,VBZ,0.0,0.0
affairs,2,1.0986122886681096,7,NNS,0.0,0.0
african,10,2.3978952727983707,7,JJ,0.0,0.0
against,15,2.772588722239781,7,IN,0.0,0.0
alcohol,3,1.3862943611198906,7,NN,0.0,0.0
allowed,2,1.0986122886681096,7,VBN,0.0,0.0
already,6,1.9459101490553132,7,RB,0.0,0.0
altered,2,1.0986122886681096,7,VBN,0.0,0.0
analyse,3,1.3862943611198906,7,NN,0.0,0.0
anatomy,1,0.6931471805599453,7,JJ,0.0,0.0
ancient,8,2.1972245773362196,7,JJ,0.0,0.0
animals,22,3.1354942159291497,7,NNS,0.0,0.0
answers,1,0.6931471805599453,7,NNS,0.0,0.0
arguing,2,1.0986122886681096,7,VBG,0.0,0.0
arrests,1,0.6931471805599453,7,NNS,0.0,0.0
arrival,1,0.6931471805599453,7,VBP,0.0,0.0
arrives,1,0.6931471805599453,7,NNS,0.0,0.0
article,1,0.6931471805599453,7,NN,0.0,0.0
artists,1,0.6931471805599453,7,NNS,0.0,0.0
ashamed,1,0.6931471805599453,7,VBD,0.0,0.0
aspects,6,1.9459101490553132,7,NNS,0.0,0.0
athlete,3,1.3862943611198906,7,NN,0.0,0.0
attempt,4,1.6094379124341003,7,VBP,0.0,0.0
augment,1,0.6931471805599453,7,JJ,0.0,0.0
authors,3,1.3862943611198906,7,NNS,0.0,0.0
average,3,1.3862943611198906,7,JJ,0.0,0.0
balance,1,0.6931471805599453,7,NN,0.0,0.0
bamford,3,1.3862943611198906,7,NN,0.0,0.0
battery,1,0.6931471805599453,7,NN,0.0,0.0
because,26,3.295836866004329,7,RB,0.0,0.0
becomes,10,2.3978952727983707,7,VBZ,0.0,0.0
bedrock,1,0.6931471805599453,7,NN,0.0,0.0
beliefs,1,0.6931471805599453,7,NNS,0.0,0.0
believe,6,1.9459101490553132,7,VBP,0.0,0.0
between,46,3.8501476017100584,7,IN,0.0,0.0
bicycle,1,0.6931471805599453,7,NN,0.0,0.0
blazing,1,0.6931471805599453,7,NN,0.0,0.0
blinded,1,0.6931471805599453,7,VBN,0.0,0.0
blindly,1,0.6931471805599453,7,RB,0.0,0.0
bluntly,1,0.6931471805599453,7,RB,0.0,0.0
bonfire,1,0.6931471805599453,7,NN,0.0,0.0
bottoms,3,1.3862943611198906,7,NNS,0.0,0.0
branded,1,0.6931471805599453,7,VBD,0.0,0.0
bribing,1,0.6931471805599453,7,NN,0.0,0.0
brinded,1,0.6931471805599453,7,VBD,0.0,0.0
britain,2,1.0986122886681096,7,NN,0.0,0.0
british,16,2.833213344056216,7,JJ,0.0,0.0
brother,2,1.0986122886681096,7,RB,0.0,0.0
buffalo,3,1.3862943611198906,7,RP,0.0,0.0
bulging,2,1.0986122886681096,7,VBG,0.0,0.0
burning,1,0.6931471805599453,7,VBG,0.0,0.0
caliban,1,0.6931471805599453,7,NN,0.0,0.0
cancels,1,0.6931471805599453,7,NNS,0.0,0.0
capable,3,1.3862943611198906,7,JJ,0.0,0.0
captain,32,3.4965075614664802,7,VBP,0.0,0.0
carlyle,7,2.0794415416798357,7,NN,0.0,0.0
carried,2,1.0986122886681096,7,VBD,0.0,0.0
carries,1,0.6931471805599453,7,VBZ,0.0,0.0
carroll,1,0.6931471805599453,7,NN,0.0,0.0
cartoon,1,0.6931471805599453,7,NN,0.0,0.0
causing,1,0.6931471805599453,7,VBG,0.0,0.0
central,5,1.791759469228055,7,JJ,0.0,0.0
century,19,2.995732273553991,7,NN,0.0,0.0
changes,8,2.1972245773362196,7,NNS,0.0,0.0
charges,1,0.6931471805599453,7,NNS,0.0,0.0
charity,1,0.6931471805599453,7,NN,0.0,0.0
chasing,2,1.0986122886681096,7,VBG,0.0,0.0
chicago,1,0.6931471805599453,7,NN,0.0,0.0
circles,1,0.6931471805599453,7,NNS,0.0,0.0
citizen,6,1.9459101490553132,7,NNS,0.0,0.0
clamour,1,0.6931471805599453,7,JJ,0.0,0.0
clashes,1,0.6931471805599453,7,NNS,0.0,0.0
classes,3,1.3862943611198906,7,NNS,0.0,0.0
clearer,1,0.6931471805599453,7,VBP,0.0,0.0
clearly,7,2.0794415416798357,7,RB,0.0,0.0
climate,1,0.6931471805599453,7,VBP,0.0,0.0
closely,1,0.6931471805599453,7,RB,0.0,0.0
coexist,2,1.0986122886681096,7,NN,0.0,0.0
coleman,1,0.6931471805599453,7,NN,0.0,0.0
comfort,1,0.6931471805599453,7,NN,0.0,0.0
company,7,2.0794415416798357,7,NN,0.0,0.0
complex,11,2.4849066497880004,7,NN,0.0,0.0
concept,3,1.3862943611198906,7,NN,0.0,0.0
confirm,1,0.6931471805599453,7,VBP,0.0,0.0
conform,2,1.0986122886681096,7,NN,0.0,0.0
console,1,0.6931471805599453,7,NN,0.0,0.0
control,5,1.791759469228055,7,NN,0.0,0.0
corpses,1,0.6931471805599453,7,NNS,0.0,0.0
counter,4,1.6094379124341003,7,JJ,0.0,0.0
country,10,2.3978952727983707,7,NN,0.0,0.0
courage,2,1.0986122886681096,7,NN,0.0,0.0
cradled,1,0.6931471805599453,7,VBN,0.0,0.0
created,4,1.6094379124341003,7,VBN,0.0,0.0
creates,4,1.6094379124341003,7,NNS,0.0,0.0
creator,4,1.6094379124341003,7,VBP,0.0,0.0
crucial,4,1.6094379124341003,7,JJ,0.0,0.0
curious,1,0.6931471805599453,7,JJ,0.0,0.0
current,5,1.791759469228055,7,JJ,0.0,0.0
customs,1,0.6931471805599453,7,NNS,0.0,0.0
dadhaji,7,2.0794415416798357,7,VBP,0.0,0.0
dancing,1,0.6931471805599453,7,NN,0.0,0.0
dappled,4,1.6094379124341003,7,VBD,0.0,0.0
decline,3,1.3862943611198906,7,NN,0.0,0.0
deevers,1,0.6931471805599453,7,NNS,0.0,0.0
defarge,1,0.6931471805599453,7,VBP,0.0,0.0
defends,1,0.6931471805599453,7,NNS,0.0,0.0
defined,6,1.9459101490553132,7,VBD,0.0,0.0
defines,2,1.0986122886681096,7,NNS,0.0,0.0
demands,3,1.3862943611198906,7,NNS,0.0,0.0
departs,1,0.6931471805599453,7,NNS,0.0,0.0
depicts,1,0.6931471805599453,7,NNS,0.0,0.0
desired,1,0.6931471805599453,7,VBD,0.0,0.0
desires,2,1.0986122886681096,7,NNS,0.0,0.0
develop,1,0.6931471805599453,7,JJ,0.0,0.0
devoted,4,1.6094379124341003,7,VBN,0.0,0.0
devotee,1,0.6931471805599453,7,NN,0.0,0.0
diamond,2,1.0986122886681096,7,NN,0.0,0.0
dickens,11,2.4849066497880004,7,VBZ,0.0,0.0
differs,1,0.6931471805599453,7,NNS,0.0,0.0
discuss,2,1.0986122886681096,7,JJ,0.0,0.0
disgust,1,0.6931471805599453,7,NN,0.0,0.0
distant,1,0.6931471805599453,7,JJ,0.0,0.0
diverse,2,1.0986122886681096,7,NN,0.0,0.0
divided,4,1.6094379124341003,7,VBD,0.0,0.0
divorce,1,0.6931471805599453,7,NN,0.0,0.0
dollars,1,0.6931471805599453,7,NNS,0.0,0.0
donkeys,1,0.6931471805599453,7,VBP,0.0,0.0
doorway,2,1.0986122886681096,7,RB,0.0,0.0
douglas,1,0.6931471805599453,7,JJ,0.0,0.0
drawing,2,1.0986122886681096,7,VBG,0.0,0.0
drinker,2,1.0986122886681096,7,NN,0.0,0.0
driving,1,0.6931471805599453,7,NN,0.0,0.0
dropped,1,0.6931471805599453,7,VBD,0.0,0.0
dynamic,1,0.6931471805599453,7,JJ,0.0,0.0
earlier,12,2.5649493574615367,7,RBR,0.0,0.0
eastern,2,1.0986122886681096,7,JJ,0.0,0.0
economy,2,1.0986122886681096,7,NN,0.0,0.0
edwidge,1,0.6931471805599453,7,NN,0.0,0.0
effects,4,1.6094379124341003,7,NNS,0.0,0.0
elbowed,1,0.6931471805599453,7,VBD,0.0,0.0
ellison,1,0.6931471805599453,7,NN,0.0,0.0
emerged,2,1.0986122886681096,7,VBD,0.0,0.0
empathy,1,0.6931471805599453,7,JJ,0.0,0.0
endless,2,1.0986122886681096,7,JJ,0.0,0.0
enemies,2,1.0986122886681096,7,NNS,0.0,0.0
england,12,2.5649493574615367,7,VBP,0.0,0.0
english,66,4.204692619390966,7,JJ,0.0,0.0
entered,3,1.3862943611198906,7,JJ,0.0,0.0
equaled,1,0.6931471805599453,7,VBD,0.0,0.0
escaped,2,1.0986122886681096,7,JJ,0.0,0.0
essence,2,1.0986122886681096,7,NN,0.0,0.0
eternal,1,0.6931471805599453,7,JJ,0.0,0.0
evening,1,0.6931471805599453,7,NN,0.0,0.0
evolved,2,1.0986122886681096,7,JJ,0.0,0.0
examine,3,1.3862943611198906,7,VBP,0.0,0.0
example,13,2.639057329615259,7,NN,0.0,0.0
excuses,1,0.6931471805599453,7,NNS,0.0,0.0
exhumed,1,0.6931471805599453,7,RB,0.0,0.0
explain,4,1.6094379124341003,7,NN,0.0,0.0
explore,3,1.3862943611198906,7,RB,0.0,0.0
express,5,1.791759469228055,7,JJ,0.0,0.0
extreme,4,1.6094379124341003,7,JJ,0.0,0.0
eyebrow,2,1.0986122886681096,7,VBP,0.0,0.0
ezekiel,2,1.0986122886681096,7,JJ,0.0,0.0
factors,3,1.3862943611198906,7,NNS,0.0,0.0
failure,2,1.0986122886681096,7,NN,0.0,0.0
falling,1,0.6931471805599453,7,VBG,0.0,0.0
farmers,1,0.6931471805599453,7,NNS,0.0,0.0
feeding,1,0.6931471805599453,7,NN,0.0,0.0
feeling,3,1.3862943611198906,7,VBG,0.0,0.0
fending,1,0.6931471805599453,7,VBG,0.0,0.0
fertile,1,0.6931471805599453,7,NN,0.0,0.0
fetched,1,0.6931471805599453,7,VBN,0.0,0.0
figures,3,1.3862943611198906,7,VBZ,0.0,0.0
finally,5,1.791759469228055,7,RB,0.0,0.0
finches,1,0.6931471805599453,7,NNS,0.0,0.0
firstly,2,1.0986122886681096,7,RB,0.0,0.0
flowing,1,0.6931471805599453,7,VBG,0.0,0.0
focused,1,0.6931471805599453,7,JJ,0.0,0.0
follies,1,0.6931471805599453,7,NNS,0.0,0.0
follows,2,1.0986122886681096,7,VBZ,0.0,0.0
foolish,1,0.6931471805599453,7,JJ,0.0,0.0
forests,1,0.6931471805599453,7,NNS,0.0,0.0
forgets,2,1.0986122886681096,7,NNS,0.0,0.0
forming,1,0.6931471805599453,7,VBG,0.0,0.0
fortify,1,0.6931471805599453,7,NN,0.0,0.0
fortune,1,0.6931471805599453,7,VBZ,0.0,0.0
forward,1,0.6931471805599453,7,JJ,0.0,0.0
freshly,1,0.6931471805599453,7,RB,0.0,0.0
friends,6,1.9459101490553132,7,NNS,0.0,0.0
fulfill,1,0.6931471805599453,7,VBP,0.0,0.0
fullest,1,0.6931471805599453,7,JJS,0.0,0.0
gathers,1,0.6931471805599453,7,NNS,0.0,0.0
general,3,1.3862943611198906,7,JJ,0.0,0.0
genevan,1,0.6931471805599453,7,NN,0.0,0.0
germany,1,0.6931471805599453,7,JJ,0.0,0.0
getting,2,1.0986122886681096,7,VBG,0.0,0.0
glowing,1,0.6931471805599453,7,VBG,0.0,0.0
greater,6,1.9459101490553132,7,JJR,0.0,0.0
greatly,1,0.6931471805599453,7,RB,0.0,0.0
guiding,2,1.0986122886681096,7,VBG,0.0,0.0
gunshot,1,0.6931471805599453,7,JJ,0.0,0.0
haitian,1,0.6931471805599453,7,JJ,0.0,0.0
hanging,1,0.6931471805599453,7,NN,0.0,0.0
happens,7,2.0794415416798357,7,VBZ,0.0,0.0
harmony,1,0.6931471805599453,7,JJ,0.0,0.0
hasodzi,1,0.6931471805599453,7,NN,0.0,0.0
heeding,1,0.6931471805599453,7,VBG,0.0,0.0
helping,1,0.6931471805599453,7,VBG,0.0,0.0
herbert,1,0.6931471805599453,7,VB,0.0,0.0
herself,10,2.3978952727983707,7,PRP,0.0,0.0
hideous,1,0.6931471805599453,7,JJ,0.0,0.0
himself,8,2.1972245773362196,7,PRP,0.0,0.0
history,30,3.4339872044851463,7,NN,0.0,0.0
holding,2,1.0986122886681096,7,VBG,0.0,0.0
holiday,1,0.6931471805599453,7,NN,0.0,0.0
honesty,1,0.6931471805599453,7,NN,0.0,0.0
hopkins,5,1.791759469228055,7,NNS,0.0,0.0
hostile,1,0.6931471805599453,7,JJ,0.0,0.0
housing,1,0.6931471805599453,7,NN,0.0,0.0
however,27,3.332204510175204,7,RB,0.0,0.0
hundred,4,1.6094379124341003,7,VBD,0.0,0.0
hunting,7,2.0794415416798357,7,VBG,0.0,0.0
hurdles,1,0.6931471805599453,7,NNS,0.0,0.0
husband,2,1.0986122886681096,7,NN,0.0,0.0
imagery,4,1.6094379124341003,7,NN,0.0,0.0
imagine,2,1.0986122886681096,7,NN,0.0,0.0
implied,1,0.6931471805599453,7,JJ,0.0,0.0
implies,2,1.0986122886681096,7,NNS,0.0,0.0
indians,13,2.639057329615259,7,NNS,0.0,0.0
indulge,1,0.6931471805599453,7,VBP,0.0,0.0
initial,1,0.6931471805599453,7,JJ,0.0,0.0
insight,1,0.6931471805599453,7,NN,0.0,0.0
insists,1,0.6931471805599453,7,NNS,0.0,0.0
inspire,1,0.6931471805599453,7,VBP,0.0,0.0
inspite,1,0.6931471805599453,7,JJ,0.0,0.0
instead,5,1.791759469228055,7,RB,0.0,0.0
isolate,1,0.6931471805599453,7,JJ,0.0,0.0
italian,1,0.6931471805599453,7,JJ,0.0,0.0
jacques,1,0.6931471805599453,7,NNS,0.0,0.0
jewelry,1,0.6931471805599453,7,NN,0.0,0.0
joining,1,0.6931471805599453,7,VBG,0.0,0.0
journal,1,0.6931471805599453,7,JJ,0.0,0.0
justice,3,1.3862943611198906,7,NN,0.0,0.0
kellers,1,0.6931471805599453,7,NNS,0.0,0.0
killing,1,0.6931471805599453,7,VBG,0.0,0.0
knitted,1,0.6931471805599453,7,VBN,0.0,0.0
knowest,2,1.0986122886681096,7,JJS,0.0,0.0
lacking,1,0.6931471805599453,7,VBG,0.0,0.0
laments,2,1.0986122886681096,7,NNS,0.0,0.0
leaders,1,0.6931471805599453,7,NNS,0.0,0.0
leading,2,1.0986122886681096,7,VBG,0.0,0.0
learned,4,1.6094379124341003,7,JJ,0.0,0.0
leaving,1,0.6931471805599453,7,VBG,0.0,0.0
lenders,1,0.6931471805599453,7,NNS,0.0,0.0
lessons,5,1.791759469228055,7,NNS,0.0,0.0
letting,2,1.0986122886681096,7,VBG,0.0,0.0
liberal,4,1.6094379124341003,7,JJ,0.0,0.0
library,2,1.0986122886681096,7,NN,0.0,0.0
license,1,0.6931471805599453,7,NN,0.0,0.0
liddell,1,0.6931471805599453,7,NN,0.0,0.0
limited,5,1.791759469228055,7,JJ,0.0,0.0
longest,1,0.6931471805599453,7,JJS,0.0,0.0
longing,1,0.6931471805599453,7,VBG,0.0,0.0
looking,12,2.5649493574615367,7,VBG,0.0,0.0
luthuli,1,0.6931471805599453,7,NN,0.0,0.0
machine,1,0.6931471805599453,7,NN,0.0,0.0
malgudi,8,2.1972245773362196,7,NN,0.0,0.0
manages,2,1.0986122886681096,7,VBZ,0.0,0.0
mankind,1,0.6931471805599453,7,IN,0.0,0.0
marathi,2,1.0986122886681096,7,JJ,0.0,0.0
marches,1,0.6931471805599453,7,NNS,0.0,0.0
masters,4,1.6094379124341003,7,NNS,0.0,0.0
matters,3,1.3862943611198906,7,NNS,0.0,0.0
maureen,5,1.791759469228055,7,VBP,0.0,0.0
meaning,15,2.772588722239781,7,VBG,0.0,0.0
medical,1,0.6931471805599453,7,JJ,0.0,0.0
members,10,2.3978952727983707,7,NNS,0.0,0.0
mention,2,1.0986122886681096,7,NN,0.0,0.0
methods,5,1.791759469228055,7,NNS,0.0,0.0
million,1,0.6931471805599453,7,CD,0.0,0.0
minutes,2,1.0986122886681096,7,NNS,0.0,0.0
missing,3,1.3862943611198906,7,VBG,0.0,0.0
mission,1,0.6931471805599453,7,NN,0.0,0.0
moments,1,0.6931471805599453,7,NNS,0.0,0.0
monster,9,2.302585092994046,7,RBR,0.0,0.0
morally,3,1.3862943611198906,7,RB,0.0,0.0
morning,2,1.0986122886681096,7,NN,0.0,0.0
mundane,1,0.6931471805599453,7,NN,0.0,0.0
murders,1,0.6931471805599453,7,NNS,0.0,0.0
muscles,5,1.791759469228055,7,NNS,0.0,0.0
mystery,2,1.0986122886681096,7,VBP,0.0,0.0
nations,1,0.6931471805599453,7,NNS,0.0,0.0
natives,2,1.0986122886681096,7,NNS,0.0,0.0
natural,4,1.6094379124341003,7,JJ,0.0,0.0
naughty,1,0.6931471805599453,7,RB,0.0,0.0
nearest,1,0.6931471805599453,7,JJS,0.0,0.0
nearing,1,0.6931471805599453,7,VBG,0.0,0.0
negates,1,0.6931471805599453,7,NNS,0.0,0.0
neutral,1,0.6931471805599453,7,JJ,0.0,0.0
nothing,4,1.6094379124341003,7,NN,0.0,0.0
numbers,3,1.3862943611198906,7,NNS,0.0,0.0
objects,1,0.6931471805599453,7,NNS,0.0,0.0
obvious,1,0.6931471805599453,7,JJ,0.0,0.0
odyssey,1,0.6931471805599453,7,NN,0.0,0.0
offered,4,1.6094379124341003,7,VBD,0.0,0.0
officer,2,1.0986122886681096,7,NN,0.0,0.0
opening,3,1.3862943611198906,7,VBG,0.0,0.0
opinion,5,1.791759469228055,7,NN,0.0,0.0
opposes,1,0.6931471805599453,7,NNS,0.0,0.0
outfits,1,0.6931471805599453,7,JJ,0.0,0.0
outings,1,0.6931471805599453,7,NNS,0.0,0.0
outlook,2,1.0986122886681096,7,NN,0.0,0.0
outside,9,2.302585092994046,7,IN,0.0,0.0
overall,4,1.6094379124341003,7,JJ,0.0,0.0
painful,1,0.6931471805599453,7,NN,0.0,0.0
painted,1,0.6931471805599453,7,VBD,0.0,0.0
painter,2,1.0986122886681096,7,NN,0.0,0.0
parents,2,1.0986122886681096,7,NNS,0.0,0.0
partial,1,0.6931471805599453,7,JJ,0.0,0.0
partner,1,0.6931471805599453,7,NN,0.0,0.0
passage,5,1.791759469228055,7,NN,0.0,0.0
patches,1,0.6931471805599453,7,NNS,0.0,0.0
pattern,12,2.5649493574615367,7,NN,0.0,0.0
percent,1,0.6931471805599453,7,NN,0.0,0.0
perform,6,1.9459101490553132,7,NN,0.0,0.0
perhaps,11,2.4849066497880004,7,RB,0.0,0.0
picture,6,1.9459101490553132,7,VBP,0.0,0.0
piebald,1,0.6931471805599453,7,JJ,0.0,0.0
pigeons,2,1.0986122886681096,7,NNS,0.0,0.0
pivotal,1,0.6931471805599453,7,JJ,0.0,0.0
plassey,2,1.0986122886681096,7,JJ,0.0,0.0
playing,3,1.3862943611198906,7,VBG,0.0,0.0
pockets,1,0.6931471805599453,7,NNS,0.0,0.0
possess,2,1.0986122886681096,7,NN,0.0,0.0
pottery,1,0.6931471805599453,7,NN,0.0,0.0
powered,1,0.6931471805599453,7,JJ,0.0,0.0
praises,1,0.6931471805599453,7,NNS,0.0,0.0
premise,2,1.0986122886681096,7,NN,0.0,0.0
present,15,2.772588722239781,7,JJ,0.0,0.0
primary,4,1.6094379124341003,7,JJ,0.0,0.0
princes,1,0.6931471805599453,7,NNS,0.0,0.0
problem,7,2.0794415416798357,7,NN,0.0,0.0
proceed,1,0.6931471805599453,7,VBP,0.0,0.0
process,11,2.4849066497880004,7,NN,0.0,0.0
produce,4,1.6094379124341003,7,VBP,0.0,0.0
protect,5,1.791759469228055,7,VBP,0.0,0.0
proudly,1,0.6931471805599453,7,RB,0.0,0.0
provide,7,2.0794415416798357,7,VBP,0.0,0.0
pumping,1,0.6931471805599453,7,NN,0.0,0.0
purpose,4,1.6094379124341003,7,NN,0.0,0.0
putting,1,0.6931471805599453,7,VBG,0.0,0.0
quality,1,0.6931471805599453,7,NN,0.0,0.0
quickly,1,0.6931471805599453,7,RB,0.0,0.0
railway,1,0.6931471805599453,7,NN,0.0,0.0
reached,3,1.3862943611198906,7,VBD,0.0,0.0
reaches,1,0.6931471805599453,7,VBZ,0.0,0.0
readily,1,0.6931471805599453,7,RB,0.0,0.0
reading,7,2.0794415416798357,7,VBG,0.0,0.0
realist,1,0.6931471805599453,7,NN,0.0,0.0
reality,8,2.1972245773362196,7,NN,0.0,0.0
recalls,1,0.6931471805599453,7,VBZ,0.0,0.0
records,2,1.0986122886681096,7,NNS,0.0,0.0
recover,2,1.0986122886681096,7,NN,0.0,0.0
reduced,1,0.6931471805599453,7,VBD,0.0,0.0
reduces,1,0.6931471805599453,7,NNS,0.0,0.0
refuses,1,0.6931471805599453,7,NNS,0.0,0.0
regular,3,1.3862943611198906,7,JJ,0.0,0.0
related,3,1.3862943611198906,7,JJ,0.0,0.0
relates,1,0.6931471805599453,7,NNS,0.0,0.0
release,2,1.0986122886681096,7,VBP,0.0,0.0
remains,2,1.0986122886681096,7,NNS,0.0,0.0
reminds,2,1.0986122886681096,7,VBZ,0.0,0.0
repeats,2,1.0986122886681096,7,NNS,0.0,0.0
respect,5,1.791759469228055,7,JJ,0.0,0.0
respond,5,1.791759469228055,7,NN,0.0,0.0
retired,1,0.6931471805599453,7,VBD,0.0,0.0
retreat,1,0.6931471805599453,7,NN,0.0,0.0
revenge,3,1.3862943611198906,7,NN,0.0,0.0
revolve,1,0.6931471805599453,7,NN,0.0,0.0
rightly,2,1.0986122886681096,7,RB,0.0,0.0
rituals,1,0.6931471805599453,7,NNS,0.0,0.0
roasted,2,1.0986122886681096,7,VBD,0.0,0.0
robbers,1,0.6931471805599453,7,NNS,0.0,0.0
sadhana,1,0.6931471805599453,7,NN,0.0,0.0
saluted,1,0.6931471805599453,7,VBD,0.0,0.0
satisfy,1,0.6931471805599453,7,JJ,0.0,0.0
science,3,1.3862943611198906,7,NN,0.0,0.0
scratch,1,0.6931471805599453,7,NN,0.0,0.0
section,2,1.0986122886681096,7,NN,0.0,0.0
secular,1,0.6931471805599453,7,JJ,0.0,0.0
seeking,2,1.0986122886681096,7,VBG,0.0,0.0
serious,5,1.791759469228055,7,JJ,0.0,0.0
sharply,2,1.0986122886681096,7,RB,0.0,0.0
shelley,3,1.3862943611198906,7,JJ,0.0,0.0
shelter,3,1.3862943611198906,7,NN,0.0,0.0
shields,2,1.0986122886681096,7,NNS,0.0,0.0
shifted,1,0.6931471805599453,7,VBD,0.0,0.0
shining,1,0.6931471805599453,7,VBG,0.0,0.0
shipped,1,0.6931471805599453,7,VBN,0.0,0.0
shocked,1,0.6931471805599453,7,JJ,0.0,0.0
shorter,1,0.6931471805599453,7,NN,0.0,0.0
showing,1,0.6931471805599453,7,VBG,0.0,0.0
sighing,1,0.6931471805599453,7,VBG,0.0,0.0
signify,2,1.0986122886681096,7,VBP,0.0,0.0
silence,4,1.6094379124341003,7,NN,0.0,0.0
singing,1,0.6931471805599453,7,VBG,0.0,0.0
singles,1,0.6931471805599453,7,NNS,0.0,0.0
sisters,1,0.6931471805599453,7,NNS,0.0,0.0
skeptic,1,0.6931471805599453,7,JJ,0.0,0.0
slipped,1,0.6931471805599453,7,VBD,0.0,0.0
smaller,1,0.6931471805599453,7,JJR,0.0,0.0
smoking,1,0.6931471805599453,7,VBG,0.0,0.0
soldier,1,0.6931471805599453,7,NN,0.0,0.0
somehow,3,1.3862943611198906,7,RB,0.0,0.0
someone,2,1.0986122886681096,7,NN,0.0,0.0
spanish,1,0.6931471805599453,7,JJ,0.0,0.0
speaker,6,1.9459101490553132,7,NN,0.0,0.0
special,1,0.6931471805599453,7,JJ,0.0,0.0
spotted,2,1.0986122886681096,7,VBN,0.0,0.0
springs,2,1.0986122886681096,7,NNS,0.0,0.0
stables,1,0.6931471805599453,7,NNS,0.0,0.0
staring,1,0.6931471805599453,7,VBG,0.0,0.0
stating,1,0.6931471805599453,7,VBG,0.0,0.0
staunch,1,0.6931471805599453,7,JJ,0.0,0.0
staving,1,0.6931471805599453,7,VBG,0.0,0.0
staying,1,0.6931471805599453,7,VBG,0.0,0.0
strange,4,1.6094379124341003,7,JJ,0.0,0.0
streams,2,1.0986122886681096,7,JJ,0.0,0.0
streets,2,1.0986122886681096,7,NNS,0.0,0.0
stretch,1,0.6931471805599453,7,VBP,0.0,0.0
strived,1,0.6931471805599453,7,VBD,0.0,0.0
subject,9,2.302585092994046,7,JJ,0.0,0.0
subsume,1,0.6931471805599453,7,NN,0.0,0.0
success,3,1.3862943611198906,7,NN,0.0,0.0
support,3,1.3862943611198906,7,NN,0.0,0.0
supreme,1,0.6931471805599453,7,NN,0.0,0.0
surface,1,0.6931471805599453,7,NN,0.0,0.0
surmise,1,0.6931471805599453,7,NN,0.0,0.0
suspect,1,0.6931471805599453,7,NN,0.0,0.0
sustain,1,0.6931471805599453,7,NN,0.0,0.0
talking,3,1.3862943611198906,7,VBG,0.0,0.0
telling,5,1.791759469228055,7,VBG,0.0,0.0
tempest,1,0.6931471805599453,7,NN,0.0,0.0
thicker,1,0.6931471805599453,7,NN,0.0,0.0
thieves,2,1.0986122886681096,7,VBZ,0.0,0.0
thirsty,1,0.6931471805599453,7,JJ,0.0,0.0
thought,39,3.6888794541139363,7,VBN,0.0,0.0
tigress,2,1.0986122886681096,7,JJ,0.0,0.0
tissues,1,0.6931471805599453,7,NNS,0.0,0.0
torches,4,1.6094379124341003,7,NNS,0.0,0.0
totally,4,1.6094379124341003,7,RB,0.0,0.0
towards,7,2.0794415416798357,7,JJ,0.0,0.0
